%pc_wealth_adj,factor
255043.2,1066
146919.8,763
99131.77,222
30850.99,4025
234921.5,119
0,520
67706.9,1002
54936.58,711
103828.3,562
-1092.179,59
77970.24,1149
227003.8,205
378964.3,2139
248808.5,39
16945.42,484
71172.29,484
451579.3,152
151364.5,349
76574.08,557
336813.3,74
4149.371,1328
144779.4,65
161491.1,3005
159425.8,663
34427.57,132
31216.09,1557
73342.11,365
64107.53,872
0,2555
94425.13,1064
315078.9,706
151909.8,497
272639.4,95
274312.3,1978
120961.4,228
5970.933,1767
15832.4,616
61847.3,276
39664.35,2191
38655.37,2322
42204.35,1281
106041.5,741
2593.357,1579
373403.4,349
2729.312,13
2183.449,980
98055.55,922
213762.9,2021
79371.27,655
212616.7,3438
186753.4,666
95924.15,862
7165.987,376
225170.8,591
781886.1,5116
133161.1,557
139746.9,5368
55258.91,414
163503.5,190
13045.8,998
119217.3,1800
118845.4,228
60833.37,3753
51285.99,2440
60366.84,4025
311136,916
99013.76,1089
94310.02,9295
69958.45,192
152724.1,557
13904.05,260
9444.658,8942
70185.09,562
435609.6,695
19124.86,526
51285.99,5271
51834.84,3178
85574.86,3178
56625.51,3178
402223.4,2759
95514.48,372
60267.89,192
24851.61,520
1559.607,17
91160.03,2545
73185.7,97
242184,404
307342.4,2537
303691.4,1218
69389.8,3851
88357.1,3985
43212.25,300
89427.76,971
29646.45,1573
12024.17,305
119569.4,1332
93144.97,229
32842.63,869
9339.053,3851
7409.742,54
127890.8,1532
108.8338,305
2963.836,54
102968.7,2139
61872.51,205
13021.39,980
287751.7,548
111216.7,723
121042.1,154
61979.85,192
6609.38,247
45835.28,37
20746.86,1881
9187.824,27
183355,37
141255.1,198
56743.72,211
215093.8,479
71504.9,29
160131.4,365
0,1923
55573.96,2210
39778.27,1593
35000.07,2264
168415.5,6582
160584.7,90
108941.9,3267
136487.5,157
261609.9,703
186670.3,1143
126387.4,1941
144040.4,228
315194.2,211
3062.608,1845
144421,706
118021.6,1149
309602.4,287
126321.4,2139
284946.1,684
194755.8,496
198514.8,152
23752.64,550
972912.1,1557
211506.5,1890
134025.3,6110
69869.55,271
138402.4,2584
334236.3,190
62241.27,822
329407.6,138
9778.745,581
73188.29,838
168325.1,1623
195689.3,1680
158718.6,295
434462.7,333
162226.6,139
79135.1,257
35033.8,1845
166785.1,628
103240.4,2139
96328.15,1223
176198.1,260
87900.5,276
7097.008,54
7381.148,264
10482.33,54
133039.2,210
236038.2,2950
64098.89,849
8261.726,54
104162.3,1010
45273.76,2119
10554.93,54
75536.01,466
2321.729,2672
69207.34,1972
307212.6,277
62902.34,211
228673.4,1972
38592.61,2264
12256.46,526
456198.4,2005
163067.2,2139
59564.53,754
113382,93
38190.98,39
32874.09,706
235532,907
86859.7,280
99650.56,4302
51758.53,2887
111190.5,108
68983.32,723
363149.2,414
115777.7,262
166341.4,78
15017.57,109
233098.3,1705
215578.1,37
19164.41,243
287090.3,497
63237.02,2139
64351.42,109
55949.8,109
267450.3,684
24983.74,5469
80705.3,185
3398.739,1579
120552,116
6915.619,54
37960.46,676
154385.8,383
25704.1,109
143187.6,4346
203672.4,842
-1638.268,109
1819.541,109
156306.9,1044
86337.35,2139
84836.51,789
51285.99,764
156711.2,3525
186273,753
20819.78,3525
232316.7,1321
100756.9,695
271945.1,376
72119.73,153
99055.39,439
65050.91,520
289055.8,283
790143.3,6297
40258.87,277
113741.1,1928
51285.99,108
76046.03,140
36360.93,96
55628.92,155
53344.12,3537
35771.43,93
170649,126
3304.69,351
82356.06,480
62261.09,10235
78903.06,10235
80263,6110
60822.64,2139
52782.57,68
111618,4331
1819.541,179
67754.87,314
128691,1226
119492.4,2307
39300.99,466
12538.44,290
967605.5,789
149326.3,1006
195837.3,1423
148571.7,198
71015.43,572
209194.5,1474
611332.2,198
103153.8,2297
83310.77,1155
139317.5,548
34171.18,171
205546.7,454
105880.7,404
150294.4,223
162190.7,287
76861.56,282
95688.27,4284
2321.729,247
39110.24,10235
113884.5,19
48265.04,537
188461.2,347
61872.51,290
42328.51,6110
54553.52,211
13621.29,586
1091.725,352
639260.1,2005
185717.2,1941
102959.9,572
231796,179
469731.6,223
89728.13,783
162491.2,1086
378353.4,74
211660.1,735
6915.619,264
116368.5,1941
7783.594,586
190983.7,649
115393.7,374
78172.78,4025
37540.91,102
7097.008,96
171980.1,1897
150067.4,1059
149966.8,382
284707.7,6894
240316.9,5768
35117.42,1484
70683.45,484
179416.2,1465
61566.91,1652
183814.8,102
257215.8,1877
49970.32,277
237549,149
10314.36,550
14616.52,3033
447544.2,1098
4203.823,96
242887.6,138
485011.2,166
27111.49,2672
58774.03,427
32157.38,3373
513224.4,125
112213.4,1465
55613.58,264
30548.54,277
146125.1,2537
0,2040
95240.32,711
121082.8,726
227392.4,6974
181769.9,175
21450.47,3033
101094.5,78
315612.3,3470
44125.66,1762
100489.4,1092
112865.4,176
26998.37,783
59452.21,1454
166845.3,65
45340.75,394
83424.28,394
87884.06,115
39007.1,151
72550.63,542
574981.2,659
45676.18,3243
97067.15,649
73652.8,562
189976.6,1928
1607.86,1901
291201.4,665
145591.7,2106
123106.9,2191
142582.5,1283
22189.84,102
127345.6,1283
70294.49,1283
76756.96,65
89997.01,2549
55836.67,652
118343,56
67237.13,1502
88730.13,3045
58856.72,1457
163276.5,106
113156.2,1502
283013,322
2661.378,179
111933,125
126252.8,1502
96890.27,56
162556.5,32
55742.85,2887
78173.4,679
31851.86,2887
280845.2,197
55779.48,300
15560.32,3610
16273.2,181
28017.16,429
208873.3,754
334788.2,2139
50266.69,175
115468.2,101
45728.25,581
97350.17,223
124711.1,5368
69965.11,226
287354,628
64691.19,1883
110272.1,885
133692.6,175
22522.67,226
12375.49,17
265342.9,1465
158792.7,173
203210.7,3069
94175.32,137
103667.7,293
187626.5,4019
68045.4,6092
33381.32,226
76907.4,1900
54200.27,2021
8845.455,3243
35653.99,164
332458.7,1319
491552.6,8893
29199.54,1041
335531.8,789
197570.9,150
39515.72,226
440943.6,536
73590.57,283
23990.39,1648
93253.9,257
93926.12,1477
126670.1,1863
251230.1,3267
111260.9,809
219624.3,1097
439858,246
37201.11,271
58069.17,1454
248099.3,1226
84460.34,4928
50494.73,1454
357039.9,300
32525.86,1579
95201.23,256
72309.16,661
238920.5,197
767140.3,179
275412.2,1335
684254.3,3284
327963.3,3146
275011.2,1321
141327,540
102872.4,998
231708,1070
534568.2,1273
124821.1,2540
222024,1214
93906.07,484
199414.3,3069
91016.57,106
114366.9,1436
270781.1,2315
979223.3,5406
160796.8,1126
40957.14,4436
224696.9,164
165399.5,1408
26249.93,29
224592,1415
142353.9,372
394732.8,411
34527.37,204
15524.58,37
105772.1,372
35254.92,372
5867.247,592
65803.74,1067
84854.67,327
132673.4,118
324676.9,6894
180156.9,592
119832.3,976
7372.397,490
61654,353
170649,171
41458.18,1573
58491.33,349
17377.11,173
63534.69,393
208647.6,353
568550.4,1311
103868.4,1642
158104.3,2139
49455.41,1845
168512.5,290
287523.2,120
183406.4,1006
15968.2,54
106281.3,723
88645.41,300
111319.1,433
19576.2,132
143878.7,628
498202.1,1425
70964.34,341
3859.987,1318
142207.9,218
132223.8,943
228914.9,1550
39900.09,4284
1819.541,102
116573.3,663
114671.1,397
51214.31,1883
55852.86,900
52906.21,5768
27492.54,688
124049.6,383
143298.1,480
106281.3,228
120961.2,666
100128.6,1084
6405.073,679
33862.81,1590
118377.7,41
102959.9,2058
304705.4,379
15560.32,1923
9440.488,1923
101057.5,751
178340.9,1298
56102.88,39
15184.68,17
376701.3,210
46172.34,711
75891.87,1901
79515.05,480
282388.8,2996
36513.56,108
55426.55,1097
24979.98,185
272696.2,2924
149235,246
27995.56,696
36579.61,1767
57143.07,998
391827.3,805
171244.9,173
150010.7,1380
119221.3,102
210594.9,683
128104.3,655
159748.9,359
48281.78,1226
224834.2,1319
105817,1877
52161.9,466
20256.71,1421
230031.2,1846
61659.6,483
25891.52,461
298038,115
197306.8,628
54111.18,1890
324742.5,1972
409908.9,2759
56438.02,2746
71307.98,2021
5587.936,586
204222.3,2145
77299.11,3267
5823.518,1227
86752,4514
539045.1,3766
5186.889,339
61756.58,185
127846.7,1494
55751.3,339
169840.5,5131
203127.4,1465
85373.91,276
135354.6,109
69689.77,1648
16102.66,794
63687.97,111
250871.3,515
88017.41,676
42328.51,1228
63406.68,3252
55311.66,3252
32119.38,108
-1092.179,1059
24149.63,4740
56367.18,264
355756.8,1477
117522.5,530
478875.7,1639
98725,353
84657.02,1396
288329.3,1217
136792.2,138
17477.09,461
261835.6,327
28929.64,271
14563.14,4514
130910.9,106
7825.985,542
61493.63,3132
31946.29,247
274801.7,5271
202304.5,562
111145.4,1319
248227.9,775
202505.1,347
96213.11,1319
194136.2,506
238759.3,293
38037.05,2139
157213.3,2722
290636.1,1425
171817.4,997
554598.3,1465
141963.2,751
7146.085,17
94902.57,96
177646.6,78
121813.4,277
88879.05,1252
69549.2,706
202382.2,154
21438.26,4514
202416.8,479
380424.3,496
97946.53,582
169065,10235
106185.4,179
129311.6,41
124500.3,496
0,27
183145,838
250008.4,4284
24187.72,4284
52915.02,179
94495.97,4284
100051.3,4439
384184.6,218
72576.74,607
107237.9,2145
96723.79,4439
100673.9,132
77232.17,217
164219,4205
69337.63,2965
232810.7,1687
52431.27,3753
174566.1,475
175684.7,2817
130883.6,1576
60956.26,2051
30720.94,312
5804.324,159
9787.76,54
24925.19,1750
76160.98,816
119569.4,649
709380.6,2582
48222.21,852
248122.2,1735
275984.1,633
311485.8,2032
170503.4,32
205374.9,322
31518.53,3178
307636.5,1872
273286.2,3267
158176.6,520
334402.6,13898
284035,1890
175145.5,4928
118940.8,387
376967.7,94
85713.18,429
40280.5,96
47524.18,562
75926.83,862
79052.13,198
68262.43,1147
132296.3,347
178118.2,138
38142.62,1657
252798.2,358
61775.93,2221
61663.25,198
102552.2,1069
79847.19,2191
26215.63,13
165608.2,1021
206307.7,4439
189343.8,396
102322.7,592
52557.78,644
34987.35,2608
372877,1768
40672.53,2608
61805.57,2322
116953.2,2315
110463.6,1465
229682.8,1252
129382.4,97
606990.4,1708
55632.78,2205
674609.8,406
21019.12,17
30843.5,2608
106095.3,39
58179.4,2474
261722.4,666
294108.5,106
88651.27,375
6675.275,2608
89435.51,666
29668.66,2608
100736.2,2608
63750.73,852
36358.01,691
119751.6,2608
179889,480
324676.5,1171
185087.8,3299
28347.02,1006
371366.9,1126
478903.8,857
207591.9,1435
25699.49,783
78129.3,3931
144729.9,1494
204731.2,3809
152589.7,1186
119712.1,289
118734.2,117
889.5191,586
17707.66,562
204138.8,496
149996.7,2691
75493.8,211
57597.07,198
7635.788,1092
175842.1,378
5458.624,111
366968.3,836
186330.5,1091
37458.1,1767
81118.02,751
505899.3,3663
245205,4120
49498.01,1228
138986.1,264
48555.18,13
184103.7,1550
562642.1,1447
1934.775,980
44815.98,1227
618110,767
403270,706
125947,37
121493.9,753
482872.8,1753
13594.1,56
161368.5,327
173420.9,1791
209867.7,1187
51412.05,3462
20506.75,1007
144037.7,1321
18627.75,461
17590.62,13
82453.26,3610
6777.893,1421
118655.7,751
146611.8,2757
65441.79,1627
65687.59,108
574707.1,3462
44345.14,54
24681.03,581
0,562
178445.9,5368
28437.67,39
62203.19,2555
175944,3373
16485.65,351
138934.9,2531
107524.6,439
47846.51,1923
54780.27,1114
303269.6,1465
496901.5,4346
289132.9,3462
231155.1,99
144447.1,1335
141356.4,97
91339.53,2307
35276.68,6110
218961.6,136
93664.31,2484
99720.4,2484
1728.963,181
93582.23,1820
241715.5,496
64714.97,882
335601.9,1425
274846.5,89
569893.7,871
85328.2,93
93997.98,1425
182580.7,869
172832.9,2205
150895.1,1690
35631.47,596
363855,577
490510.5,1705
229013.5,1705
237921.3,252
252136.8,2216
157982.8,1699
345707.8,1489
-3276.536,718
88612.08,3525
38527.22,433
0,1091
98102.09,2291
102722.3,141
74804.98,723
56438.02,333
168893.5,567
203864.1,454
28319.93,1494
141137.1,1006
53791.73,581
113224.7,38
185281,39
423591.7,15
91134.6,117
127722,1936
96433.6,427
37255.68,466
189387.9,1465
15311.91,271
6551.458,783
232090.4,830
20746.86,726
83405,105
383759.2,3098
266789.4,1791
173957.9,110
51967.47,592
22800.15,310
536759.4,337
94902.57,1859
10660.19,159
32157.38,196
320727.2,109
37458.37,466
5976.081,1923
129382.4,419
813986.8,2508
153522.1,270
195027.6,68
376650,743
383710.2,479
3548.504,1573
77536.63,1212
107224,1226
292429.6,256
182484.5,714
70417.73,220
326469.1,251
110611.9,2247
64392.5,68
17778.06,54
161270.1,655
126053.1,1007
187558.4,2639
56052.96,1000
95201.23,166
75317.65,175
75127.2,206
135600,355
24799.16,5469
510857.1,751
123465.5,6582
11359.72,1941
264429,171
28319.42,691
40181.16,2996
138077.8,1550
67642.96,2672
320250.9,2493
63770.89,666
54729.55,351
120965.1,849
147033.2,655
-1102.3,980
23990.39,149
27422.37,351
400353.4,56
18032.15,2322
363818.8,303
124600.3,5127
61872.51,205
116791.4,6110
277093,1707
35077.04,4740
5979.885,78
365470.8,1252
152786.7,594
18781.21,305
106845.9,753
5154.5,364
24478.1,1845
29133.11,159
81284.44,4302
17418.88,1041
34994.45,223
45713.06,542
74961.88,140
90269.41,2885
78257.34,916
327172.3,789
286872.3,333
77285.77,1642
55603.23,149
87815.89,3462
134561.6,58
54678.28,3438
722235.4,1418
140690,241
307151.3,1089
97351.23,3180
115686.9,11058
32204.83,3470
44011.66,665
125464.5,840
21213.95,2672
135870.6,427
400023.7,311
87849.7,409
18095.88,2484
689256.1,39
153839.2,754
124135.5,753
167576.8,2567
64835.14,226
10373.78,882
55070.77,229
35653.99,250
289918.4,1056
270578.9,695
301817.8,4683
73422.95,262
8051.331,483
199586,5768
196097.4,71
75826.9,1257
35487.07,181
43907.95,276
23476.52,852
38906.45,5368
61775.93,165
7442.592,159
77769.9,521
75726.5,141
72745.73,849
793508.4,2005
129453.1,256
116953.4,307
86933.31,1454
61311.07,1576
48650.77,71
4606.417,1593
51534.75,484
99416.66,2965
106264.7,2328
146125.1,34
818.6725,270
2902.162,3163
33862.81,74
158718.6,140
261767.2,656
86981.23,2360
93971.6,220
675880.1,96
43121.78,1573
97520.88,197
32557.9,78
267960.7,1030
129924.1,2584
75278.37,1502
887360.7,2639
97307.48,226
71566.09,176
187593.9,1436
56408.35,1676
63672.03,1214
208729.7,1699
51540.89,277
323495.7,1289
92193.86,1168
54140.91,1334
87693.68,175
49531.99,93
622918.8,2422
412649.9,132
71520.46,984
79623.41,311
6777.893,550
3573.043,353
55118.52,68
46626.95,903
213766.9,1602
61050.61,591
296689.1,138
877499.6,1708
10166.84,3033
33046.9,3753
126409.5,115
74485.9,1845
53132.07,448
36128.49,68
28536.65,539
108582.1,2549
117147.2,290
258009.7,1877
138994,2643
41639.57,102
157418.6,753
61295.07,539
531574.2,1091
51544.99,264
144837.2,661
319134.3,3920
472452.9,1335
131619.5,4681
17378.4,3525
213599.2,260
134509.2,243
150607.5,557
114764.4,873
124212.7,293
250869.4,900
337099.8,4439
38096.53,1883
223782.7,71
394780,1928
64531.25,3462
113426.4,1502
59646.54,655
37218.57,434
34032.6,171
33854.88,741
103467.3,2291
73459.9,154
619698.4,2800
153340.7,1007
20814.73,1474
37671.59,2040
80.86537,290
52810.45,2505
128274.6,206
530128.2,1698
71150.95,2422
62971.76,419
79742.22,4092
531574.2,1214
59221.96,244
696449.9,3513
302501.6,246
93779.2,5176
92463.31,484
168329.3,488
51521.93,924
222396,794
138431.4,203
17884.61,1012
84109.92,1018
109875,41
44800.21,1901
147714.5,171
98876.02,454
82817.36,65
170354.9,927
409869.9,1334
28752.66,927
33376.02,1219
27484.21,54
131181.3,1897
87522.65,793
8261.726,264
380095.1,885
97821.67,1155
179889,1859
99063.98,665
91461.27,3753
238765.8,1436
245990.9,1424
172705.2,1217
49269.14,372
251518.2,220
64249.44,32
231795.1,2639
122590.1,5658
173617.2,1549
76686.27,226
140734,1532
54978.92,939
448032.1,1010
71830.16,414
89847.2,2360
99429.77,830
84285.94,1623
21310.68,414
55283.47,157
196376.3,344
77103.7,49
15380.06,204
322901.5,1602
97067.15,1494
20287.25,1454
6609.38,13
58767.92,215
0,1328
533406.8,754
283012.3,404
83799.22,3537
0,1901
126746.4,147
311055.3,3663
77659.66,1789
83454.09,526
36906.92,1762
79719.48,1226
443095.4,165
77241.79,158
12786.62,1318
72674.48,3393
99341.78,5658
235565.3,830
67519.7,5127
7277.79,96
100907.4,5039
300574.9,3462
23722.47,310
160268.8,164
67328.06,1148
104298.7,3462
24752.3,1007
16793.51,196
240745.1,1321
216557.5,1705
62628.13,644
97229.56,655
443376.9,582
239913.1,940
304562.5,6234
3041.575,13
280069.4,5039
90720.93,509
95468.23,32
163860.3,841
94624.44,1148
183238.2,904
595341.2,1741
381180.8,2937
259237.1,115
198683.6,2639
10012.91,119
206895.8,789
28219.01,107
17470.55,899
30650.62,3193
24290.93,38
142059.7,2328
101927.6,2584
6483.437,1593
352202.5,173
160192.9,2216
59170.17,1010
506680.4,264
109135.3,1007
67859.57,206
157374.4,628
313375.4,120
125720.3,922
100736.2,572
32260.87,1767
119518.2,185
-440.9854,13
135130.9,1489
34895.84,179
273933.6,1091
15540.02,211
72917.95,872
89593.59,454
90149.66,1155
83165.15,633
20244.25,562
3958.101,1227
-3276.536,29
46455.41,396
199923.4,1010
37759.91,2549
62005.12,2549
146996.2,872
176950.1,166
189319,916
69487.05,703
331397.9,276
132026.1,6509
2029.798,270
18353.24,786
82496.68,322
243713.9,1987
156080.5,22
177957.7,3193
279441.5,3791
74697.23,244
4519.21,109
353202.6,3551
286798.1,3906
444.7596,1423
85217.5,789
87255.72,3098
70136.59,3753
96585.18,741
292512.2,287
37177.37,2608
39357.25,542
142776.1,1114
104254.9,109
1819.541,1423
114836.1,537
528379.2,570
41028.79,394
155849.8,1837
7961.244,318
200213,228
5277.467,783
251140.9,3727
89270.33,110
34994.45,245
461872.6,878
1910.236,1073
81222.96,703
124523.2,716
74237.76,260
146544.2,90
126761.6,34
294671,706
120961.2,2608
194877.4,4706
8298.882,220
94625.49,276
26980.06,191
53739.31,984
256529.2,975
117964.6,1705
205144,676
161415.7,927
174348.7,540
108812,1489
41028.79,1319
63121.05,353
95655.48,975
52783.65,269
49318.61,655
215427.3,454
8474.162,159
260506.5,348
7146.085,34
91357.95,649
163719.6,4213
73177.45,155
231708,2216
149134.6,340
92289.2,8942
33862.81,2474
216615.4,649
227697,663
47223.29,6092
311279.7,5451
252914.1,741
263033.3,15
591793.7,2045
95570.57,1076
481681.8,741
406928.9,479
116402.6,927
151825.9,1076
56785.87,318
102793.1,300
24574.78,3163
2305.206,899
58521.6,2328
52450.64,277
180109.8,337
42328.51,108
27982.2,1883
5272.412,998
172043.2,478
249340.6,411
414919.9,1098
82779.98,5368
32424.76,1226
223191.5,243
33376.85,1318
97145.26,422
136524.9,4819
32476.68,1657
75202.6,262
70084.59,560
175030.2,927
105963.5,3393
104427.8,655
47784.55,718
176624,1791
68672.26,1545
113614.7,679
294059.1,3985
226295.2,1699
106164.5,3851
176124.4,655
120961.2,3045
174710.7,3911
97223.5,2639
150149.8,2744
303744.1,2264
47451.29,703
142856.2,3069
188010.1,241
226528.2,286
5157.179,542
212669.5,497
43739.47,726
168747.6,222
167096,861
149443.3,596
244490.1,2531
102661.2,2216
223253.9,119
103375.2,286
100025.4,1416
117783.6,1091
0,111
116472.4,726
33689.43,655
4258.205,27
197678.5,655
99011.09,1705
82660.84,3243
108035.3,1690
6352.334,364
132002.3,1900
175937.6,4398
231521.4,1219
486407.6,286
189176.5,122
183093.7,587
98189.56,262
103153.8,140
249142.3,226
41301.03,336
22839.83,211
369687.5,971
155513.8,2493
126482,1435
69549.2,723
20747.21,111
688431.7,1731
90177.37,107
108070.8,1155
80109.13,311
47538.65,124
199213.5,2493
24187.72,1030
45002.41,1318
258092.7,1890
294691.3,2191
43618.07,3462
144404.6,382
115572.6,1521
157806.1,505
136698.1,1941
71961.02,252
113089.2,1670
155542.3,591
135737.1,356
254273.2,3610
462146,117
201402.4,557
4183.069,490
220126.3,1877
251130.1,271
63770.89,1489
6405.377,27
124678.9,3254
37796.25,2887
102348.1,311
10285,550
26920.04,151
42139.74,2610
63092.18,6092
366303.6,198
19722.02,305
319454.8,580
588206,562
6768.156,17
57196.62,271
226624.2,696
129821.8,862
260022.8,337
5403.982,49
47688.07,106
81763.45,1521
48990.31,676
24458.59,1226
178466.4,2032
5458.624,109
82341.8,1877
41799.98,226
40992.27,78
37540.91,6560
29547.81,17
3883.349,1845
58437.09,1928
332486.4,2291
8470.721,54
26805.81,3178
102572,439
43761.32,1302
132886.3,1465
356841.5,2531
597122.8,1976
118104.5,133
89004.05,115
65898.17,1304
30312.94,176
24518.03,427
64053.66,1187
356600.6,229
100136.6,2382
163837.7,591
337682.5,3299
98477.49,404
271245.2,164
136524.9,198
77219.91,5329
96752.03,537
207647.7,1881
33707.04,1380
64712.32,352
120137.7,257
411397.8,286
389995.9,871
54858.27,723
155815.5,1214
49362.06,148
324134.9,774
106547.8,1767
40349.96,726
7267.656,526
154934.7,1962
126482,3079
107734.9,696
13485.42,899
69126.33,1380
-2457.402,1901
30082.75,466
265604.4,4346
31032.21,351
73748.88,1335
167298,719
149996.7,256
70131.2,1396
248101.2,672
449711.1,3628
51925.83,311
443246.4,358
73748.88,93
108038.8,264
136562.1,228
2183.449,899
122878.3,296
61946.26,106
20746.86,718
106046.5,3463
602543,5451
117309.6,355
123471,283
96078.91,522
34610.34,4740
19124.86,1380
20373.71,97
1146.142,882
41232.71,1067
208647.6,588
97416.74,1319
64502.42,703
103050.9,596
181040.9,5717
285627.4,885
52261.52,1304
11755.46,372
1191.014,54
14698.62,1845
163233.1,1436
529590.4,1218
91056.55,1226
145448.5,1789
361434.6,137
183821.6,404
106095.3,900
214751.5,2139
985943.8,3237
192622.2,448
25499.81,13
0,478
124051.8,273
55893.51,1000
146635.8,1585
59452.21,4439
39468.13,1064
63497.09,483
109816.1,1489
68769.23,168
147260,2139
108.8338,1923
340615,106
184699.4,1820
539472,492
204340.5,1248
82847.63,317
109316.3,1699
165767.1,1413
180901.7,431
125141.5,1447
12676.69,1474
164088.1,530
89057.07,339
8753.206,54
70553.37,1001
417998.8,1972
6976.16,899
121346,333
51958.38,29
251008.3,1849
3639.082,852
406752.5,508
40618.56,596
80450,1849
135649.3,4706
62383.86,1648
222750.1,466
131844.1,6110
51285.99,181
161201.2,862
39694.34,68
269891.3,1843
62306.25,5469
24574.78,211
203145.3,254
112163.6,2567
102751.3,286
51137.35,396
140232.3,1863
439248.5,4771
129649.6,418
21660.63,1073
70266.85,3373
22477.39,204
103181.7,2567
13350.55,939
37656.21,2590
10645.51,1000
73902.06,3551
283713.9,257
205790.2,1657
101520.8,591
140784.9,15
34728.63,3373
4258.205,106
17559.88,13
5186.714,1328
2902.162,3163
24897.25,10235
22362.86,2422
62321.05,596
96894.11,1477
271394.3,244
367883.7,2434
6332.961,394
93165.65,596
323964.9,1690
182596.7,283
340421,1457
243571.3,1448
102205.7,2608
667138.4,1465
138860.7,185
248020.5,4205
123874.1,1010
9068.231,2672
750344.8,1877
81032.13,1253
217812,220
55194.97,65
384981.9,1010
180835.5,2777
353003.5,4019
71390.35,2319
331281.3,1849
56030.98,1218
157436.1,340
128564.2,1532
619376.3,141
172573,1319
15009.46,17
19119.42,4092
170642.3,975
66373.12,29
14532.76,364
54609.95,277
211343.2,2005
168408.5,2040
428291.9,171
73502.59,548
89146.52,1321
104793.6,1415
86451.77,1214
63869.57,185
69233.41,596
2683.777,539
234126.3,1698
9439.005,1845
78510.68,7542
148159.9,108
382737.8,1641
68320.59,939
42257.46,520
124885.8,1239
160677.3,1084
155664,596
221246.7,379
5458.624,1593
237197.6,4092
322635.7,1972
129584.6,4331
350691.8,670
123739.8,185
175895.7,1104
62311.17,862
367289.3,1708
241661.5,1319
256602.3,293
67406.36,3393
362283.7,1321
151761.8,1652
325791.6,2567
254699,1424
147363.5,1159
64709.77,684
71710.92,1021
72725.13,688
498765.5,922
104683.6,2021
216082.7,2484
98576,2021
100749.9,2021
68097.52,2474
197318.8,1002
140564.4,497
60924.41,2021
30330.61,2021
134466.2,1126
38000.25,1059
189195.8,1099
966.8795,54
96000.16,2021
22366.46,270
88927.84,1155
501765,1069
6551.458,27
531020.3,156
75913.41,256
449294.3,89
338244.4,404
73833.72,2598
171294.8,106
77432.83,439
121614.4,218
226510.6,341
31643.26,484
85904,536
238038.6,1436
216611.3,562
37299.87,2051
91128.38,37
106155.5,2553
487799.2,661
235592.9,235
64142.07,329
168512.5,3920
103954.4,118
213171.4,751
176478.8,809
317198.4,1877
76060.15,496
227643.1,905
160420.8,2307
55801.67,347
88753.39,1219
41528.61,17
64953.74,380
85560.8,852
41248.34,907
94902.57,1021
37083.34,1820
79837.52,290
193016.6,293
31749.76,385
355348.7,13053
438616.5,689
154814,235
363318.3,1283
232448.4,1652
102640.2,540
196343.2,3178
17128.58,1000
126733,300
68646.45,206
50387.51,2590
65996.04,2040
40238.91,226
161511.8,840
24847.9,862
106845.9,2555
27250.33,3193
50011.92,339
3062.608,679
44408.74,1368
15832.4,852
120570.1,21
85123.84,179
4149.441,460
83571.45,3791
101709.3,1214
227480.7,2382
161875.1,726
362348.1,306
11608.65,132
52342.02,542
716.3385,204
97602.68,155
30850.99,718
194283.1,2360
41028.79,77
146919.8,366
35276.68,1002
72832.77,718
59517.39,3610
15250.26,49
207970.2,2032
12448.25,2672
162334.7,108
331077.7,1415
270490.7,5647
84657.02,1987
568943.6,683
31883.38,3193
308879.7,3462
77631.94,68
27045.54,351
254680.7,215
139664.1,5531
126670.1,454
146107,129
142038.4,572
63075.71,726
38000.25,688
148124.9,175
18650.78,460
237579.8,2474
73579.65,3851
185142.9,1319
154300.9,461
78078.12,527
52160.49,198
116099.8,1474
105190.6,596
168673.1,2246
241264.2,205
340488.5,1334
207145.1,679
185876.3,633
288823.4,2536
131370.5,1067
198667,703
13141.73,1226
94693.09,878
147165.8,264
42633.7,2498
91991.62,206
126328.8,109
35603.4,596
470825.8,244
8341.24,204
91832.09,4902
79009.8,922
199479.4,132
72398.14,976
458360,2139
174931.9,1676
177057.2,1533
60205.81,542
224647.1,404
279433.9,984
4383.146,726
29740.98,1114
106845.9,96
111691.8,633
44120.8,466
97530.56,2757
1364.656,980
114713.3,2040
59481.96,1972
412690.9,3194
10719.13,490
94802.25,1843
3136.526,460
3041.575,1923
118284.3,2264
121118.2,166
69126.33,1070
268777.6,475
154914.4,633
327150.5,1252
106334,1545
70730.18,311
18568.97,434
93676.45,3462
181234.6,132
28429.88,703
286691.4,1316
350870.6,723
56220.77,228
238399.5,143
38319.56,2996
67233.3,852
140519.8,5768
63335.05,151
71710.92,1319
41516.21,1923
232873,4205
502411.7,1143
43367.81,310
617623.7,1707
148556.2,311
94902.57,229
189067.4,528
14648.35,434
55526.75,283
74599.73,900
148052.8,1067
3041.575,305
67049.42,2474
31285.95,1226
201978.9,4019
164985.5,276
332902.4,2672
65096.14,342
102072.5,1279
105464.3,312
176350.7,998
20991.57,612
243998.1,4205
137344.5,904
64107.53,5127
204042,1239
137538.5,226
128945.3,196
110405.5,1219
166066.4,5977
97494.77,1002
77219.91,591
60927.37,106
41028.79,764
71997.61,366
92752.91,1321
11827.56,1227
43736.85,3180
50313.25,246
166547.8,1897
175713.8,869
135746.1,764
56438.02,3809
129997.4,461
85539.42,422
173758.2,679
61448.39,277
54770.22,4439
55311.66,819
272723.9,537
71952.13,997
28283.3,4740
277879.6,809
91871.17,3045
227253,480
217814.6,8180
57326.47,852
80418.61,107
5186.889,3132
252837.6,166
102482.7,558
8957.484,536
